year;idhous;region;refper;hldtyp;nbpers;nbkid;aduk1;aduk2;idispy;hdbgt;idpers;sex;age;edcat;occupa;iavsy;relarp;idspou;civsta;maxcop;ownkid;edyear;mnist;nat_1;nat_2;nat_3;permit;hab_ch;plingu
2003;81381;East Swi;8138102;couple w;2;0;0;0;93103.79688;14787.0243;8138102;woman;49;apprenti;part-tim;inapplicable;Referenc;8138105;divorced;0;2;12;54.980928;Italy;Yugoslav;inapplic;resident;1972;german
2003;81661;East Swi;8166102;couple w;4;2;0;0;94486.79688;14425.50931;8166102;woman;36;apprenti;child. w;inapplicable;Referenc;8166101;married;17;2;12;54.690912;Switzerl;Slovenia;inapplic;inapplic;1969;german
2003;81671;East Swi;8167102;lone par;2;1;0;0;95406.39844;18151.76651;8167102;woman;42;apprenti;part-tim;inapplicable;Referenc;inapplicable;divorced;17;3;12;54.813024;Switzerl;Greece;inapplic;inapplic;since bi;german
2003;81711;East Swi;8171101;couple w;2;0;0;0;99116.79688;15681.95111;8171101;man;58;full-tim;full-tim;inapplicable;Referenc;8171102;single.;21;0;12;55.12848;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;82241;East Swi;8224101;one pers;1;0;0;0;51078.60156;7921.436849;8224101;woman;40;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;48.94656;Germany;inapplic;inapplic;resident;since bi;german
2003;82341;East Swi;8234101;one pers;1;0;0;0;66506;11671.2265;8234101;man;50;general;full-tim;inapplicable;Referenc;inapplicable;divorced;0;3;10;55.64111;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;82491;East Swi;8249102;couple w;4;0;1;1;31682.38086;4861.413931;8249102;woman;62;elementa;work in;inapplicable;Referenc;8249101;married;41;10;10;56.32996;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;82511;East Swi;8251101;couple w;2;0;0;0;75121.60156;15206.7249;8251101;man;32;apprenti;full-tim;inapplicable;Referenc;8251102;single.;6;0;12;47.374368;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;82761;East Swi;8276102;couple w;2;0;0;0;91951.79688;15077.51109;8276102;woman;68;apprenti;retired;18000;Referenc;8276101;married;42;3;12;47.287872;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;82801;East Swi;8280101;couple w;4;2;0;0;48520.76953;7121.076371;8280101;woman;40;bachelor;part-tim;inapplicable;Referenc;8280102;single.;12;2;13;43.838198;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;82841;East Swi;8284102;couple w;4;2;0;0;84921.79688;17321.18266;8284102;woman;45;compulso;part-tim;inapplicable;Referenc;8284101;married;24;2;9;64.583907;Switzerl;Austria;inapplic;inapplic;does not;german
2003;83221;East Swi;8322101;one pers;1;0;0;0;42583.60156;6278.829154;8322101;man;43;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;50.21856;Switzerl;inapplic;inapplic;inapplic;1984;german
2003;83251;East Swi;8325102;couple w;2;0;0;0;24004.74609;4620.988899;8325102;woman;60;apprenti;child. w;inapplicable;Referenc;8325101;married;33;2;12;54.731616;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;83481;East Swi;8348101;couple w;4;2;0;0;87167.60156;12540.37883;8348101;woman;41;bachelor;full-tim;inapplicable;Referenc;8348102;married;19;2;13;45.725457;Portugua;inapplic;inapplic;resident;1981;german
2003;83621;East Swi;8362101;one pers;1;0;0;0;24414.81055;4812.16739;8362101;man;80;apprenti;retired;26220;Referenc;inapplicable;widower/;0;4;12;53.439264;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;83671;East Swi;8367102;couple w;5;3;0;0;98814.20313;13555.80374;8367102;man;45;technica;full-tim;inapplicable;Referenc;8367101;married;17;3;16;32.357252;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;83721;East Swi;8372101;couple w;6;3;1;0;72644.01563;13622.78747;8372101;woman;39;apprenti;child. w;inapplicable;Referenc;8372106;married;19;6;12;46.153248;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;83761;East Swi;8376102;couple w;2;0;0;0;659711.625;114310.981;8376102;woman;65;apprenti;child. w;18720;Referenc;8376101;married;35;3;12;55.164096;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;83901;East Swi;8390102;other ho;3;1;0;0;33211.88672;6733.14496;8390102;woman;61;compulso;work in;inapplicable;Referenc;8390101;married;41;3;9;61.022034;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;83981;East Swi;8398101;couple w;2;0;0;0;53394;10632.85517;8398101;man;65;technica;full-tim;inapplicable;Referenc;8398102;married;39;1;16;30.9517;Switzerl;inapplic;inapplic;inapplic;1969;german
2003;84001;East Swi;8400101;couple w;2;0;0;0;32964.00781;6432.352129;8400101;man;67;universi;retired;21120;Referenc;8400102;married;36;4;18;21.502314;Switzerl;inapplic;inapplic;inapplic;1970;german
2003;84081;East Swi;8408102;couple w;3;0;1;0;78242.39844;13094.29394;8408102;woman;52;bachelor;child. w;inapplicable;Referenc;8408101;married;31;3;13;46.583302;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;84171;East Swi;8417101;couple w;5;3;0;0;84060;16163.32256;8417101;man;31;apprenti;part-tim;inapplicable;Referenc;8417102;married;9;3;12;47.226816;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;84271;East Swi;8427102;couple w;4;2;0;0;49804.76953;9325.719897;8427102;man;27;apprenti;full-tim;inapplicable;Referenc;8427101;married;8;2;12;52.426752;Switzerl;inapplic;inapplic;inapplic;1976;german
2003;84411;East Swi;8441102;couple w;2;0;0;0;85978;14673.84371;8441102;woman;55;apprenti;child. w;inapplicable;Referenc;8441101;married;35;2;12;51.485472;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;84551;East Swi;8455102;couple w;5;3;0;0;94627.61719;15388.27524;8455102;woman;41;bachelor;part-tim;inapplicable;Referenc;8455101;married;21;3;13;42.423913;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;84581;East Swi;8458101;couple w;4;2;0;0;82435.79688;16068.44742;8458101;man;32;universi;full-tim;inapplicable;Referenc;8458102;married;8;4;18;21.54519;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;85101;East Swi;8510101;couple w;5;3;0;0;85399.39844;13438.0014;8510101;man;39;apprenti;full-tim;inapplicable;Referenc;8510102;married;17;3;12;52.38096;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;85161;East Swi;8516101;couple w;4;2;0;0;82794.79688;15993.87024;8516101;man;42;vocation;full-tim;inapplicable;Referenc;8516102;married;5;3;16;35.867848;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;85181;East Swi;8518101;couple w;4;2;0;0;78113.79688;14407.98669;8518101;man;45;universi;full-tim;inapplicable;Referenc;8518102;married;11;2;18;23.507958;Germany;inapplic;inapplic;resident;1988;german
2003;85221;East Swi;8522101;other ho;4;0;1;0;94858.4375;18500.41746;8522101;man;72;PhD;part-tim;19200;Referenc;8522102;married;34;2;21;9.542946;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;85231;East Swi;8523102;couple w;2;0;0;0;82675.79688;15892.81842;8523102;woman;58;technica;part-tim;inapplicable;Referenc;8523101;married;34;3;16;32.882692;Switzerl;United K;inapplic;inapplic;1967;german
2003;85271;East Swi;8527101;one pers;1;0;0;0;26888.59961;5411.400762;8527101;woman;39;compulso;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;9;59.824008;Italy;inapplic;inapplic;resident;1977;german
2003;85281;East Swi;8528102;couple w;2;0;0;0;67693;11289.0257;8528102;woman;57;bachelor;part-tim;inapplicable;Referenc;8528101;married;5;6;13;42.284803;Switzerl;inapplic;inapplic;inapplic;1946;german
2003;85491;East Swi;8549102;couple w;3;1;0;0;112675.4063;17973.91021;8549102;woman;51;universi;part-tim;inapplicable;Referenc;8549101;married;29;inapplic;18;25.801824;Switzerl;inapplic;inapplic;inapplic;since bi;inapplic
2003;85531;East Swi;8553101;couple w;3;0;1;0;117012.3984;19938.92557;8553101;man;58;PhD;full-tim;inapplicable;Referenc;8553102;married;34;3;21;9.822834;Switzerl;inapplic;inapplic;inapplic;1945;german
2003;85731;Central;8573102;couple w;4;2;0;0;78789.60156;12762.7434;8573102;woman;37;apprenti;child. w;inapplicable;Referenc;8573101;married;15;2;12;51.97392;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;85951;East Swi;8595101;couple w;2;0;0;0;29845.25781;6587.240169;8595101;man;82;apprenti;retired;16800;Referenc;8595102;married;52;3;12;50.188032;Switzerl;inapplic;inapplic;inapplic;1921;german
2003;86031;East Swi;8603102;couple w;2;0;0;0;37706.37109;7063.96466;8603102;woman;70;elementa;retired;inapplicable;Referenc;8603101;married;44;inapplic;10;60.1995;Switzerl;inapplic;inapplic;inapplic;since bi;inapplic
2003;86211;East Swi;8621102;couple w;5;1;2;0;135344.2031;26411.28352;8621102;woman;43;bachelor;part-tim;inapplicable;Referenc;8621101;married;23;3;13;49.66227;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;86281;East Swi;8628101;couple w;4;2;0;0;73857.14844;14227.02956;8628101;man;35;apprenti;full-tim;inapplicable;Referenc;8628102;married;10;2;12;53.312064;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;86771;East Swi;8677101;couple w;2;0;0;0;55464.36719;9362.810075;8677101;woman;56;domestic;child. w;inapplicable;Referenc;8677102;married;26;2;10;61.23577;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;87511;East Swi;8751101;couple w;2;0;0;0;101068.7969;15137.96022;8751101;man;32;full-tim;full-tim;inapplicable;Referenc;8751102;single.;4;2;12;50.086272;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;87811;East Swi;8781102;couple w;4;2;0;0;70045.79688;10383.55277;8781102;woman;48;apprenti;child. w;inapplicable;Referenc;8781101;married;17;2;12;52.99152;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;87951;East Swi;8795104;other ho;6;2;0;1;85252.20313;14125.01209;8795104;woman;35;apprenti;work in;inapplicable;Referenc;8795103;married;16;2;12;51.23616;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88311;Central;8831102;couple w;6;1;3;0;164799.4063;23793.65661;8831102;woman;50;apprenti;part-tim;inapplicable;Referenc;8831101;married;28;4;12;51.546528;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88341;Central;8834101;couple w;4;2;0;0;60839.6875;10822.37167;8834101;man;38;vocation;full-tim;inapplicable;Referenc;8834102;married;7;2;16;34.206144;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88481;Central;8848101;lone par;2;0;0;1;33947.16406;5520.839301;8848101;woman;55;apprenti;part-tim;14400;Referenc;inapplicable;separate;31;4;12;55.850976;Switzerl;inapplic;inapplic;inapplic;1975;german
2003;88531;Central;8853101;couple w;2;0;0;0;80268;14200.0263;8853101;woman;42;universi;part-tim;inapplicable;Referenc;8853102;single.;19;0;18;24.687048;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88591;East Swi;8859102;couple w;2;0;0;0;179315.7969;32629.88973;8859102;woman;36;universi;full-tim;inapplicable;Referenc;8859101;single.;11;0;18;25.134864;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88671;Central;8867102;couple w;4;2;0;0;24243.61328;5233.191937;8867102;woman;41;bachelor;child. w;inapplicable;Referenc;8867101;married;15;2;13;44.269439;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88751;East Swi;8875101;couple w;4;1;1;0;115170.2031;16917.23406;8875101;man;51;apprenti;full-tim;inapplicable;Referenc;8875102;married;20;2;12;54.843552;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88851;Central;8885101;one pers;1;0;0;0;27525.58203;4488.639749;8885101;woman;84;elementa;retired;24120;Referenc;inapplicable;widower/;0;2;10;55.73096;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;88941;Central;8894102;couple w;4;0;2;0;111823.2031;15578.10612;8894102;woman;55;apprenti;part-tim;inapplicable;Referenc;8894101;married;29;4;12;51.561792;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89002;Central;8900102;lone par;3;2;0;0;36331.03125;6582.686783;8900102;woman;27;apprenti;part-tim;inapplicable;Referenc;inapplicable;separate;0;3;12;49.546944;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89011;Central;8901102;couple w;4;2;0;0;67165.00781;10061.96731;8901102;woman;34;apprenti;child. w;inapplicable;Referenc;8901101;married;7;2;12;46.539936;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89131;East Swi;8913102;couple w;4;2;0;0;114067.3594;17876.27199;8913102;woman;40;vocation;part-tim;20000;Referenc;8913101;married;23;2;16;33.355588;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89401;Central;8940102;couple w;2;0;0;0;86441.20313;14964.06783;8940102;woman;54;apprenti;part-tim;inapplicable;Referenc;8940101;married;32;2;12;51.180192;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89431;Central;8943102;couple w;4;2;0;0;814512.1875;125176.0827;8943102;man;44;apprenti;full-tim;inapplicable;Referenc;8943101;married;20;2;12;49.745376;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89621;Central;8962101;couple w;5;3;0;0;64777.42969;10532.51549;8962101;man;43;vocation;full-tim;inapplicable;Referenc;8962102;married;14;3;16;35.12238;Switzerl;inapplic;inapplic;inapplic;1960;german
2003;89741;Central;8974102;couple w;5;3;0;0;73209.42969;15108.7338;8974102;woman;40;bachelor;child. w;inapplicable;Referenc;8974101;married;14;3;13;44.204521;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89821;Central;8982101;lone par;2;0;1;0;111747.6016;21839.94008;8982101;woman;52;bachelor;full-tim;inapplicable;Referenc;inapplicable;single.;20;1;13;44.478104;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;89901;Central;8990101;couple w;2;0;0;0;72382.20313;10784.56392;8990101;man;73;apprenti;retired;70320;Referenc;8990102;married;46;2;12;47.298048;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90241;Central;9024101;one pers;1;0;0;0;51772.60156;10182.2703;9024101;woman;48;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;53.541024;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90311;Central;9031102;couple w;4;0;2;0;122654.2031;23013.00957;9031102;woman;54;elementa;part-tim;inapplicable;Referenc;9031101;married;33;2;10;54.83246;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90331;Central;9033102;couple w;4;1;1;0;123127.3984;17433.86319;9033102;woman;46;bachelor;part-tim;inapplicable;Referenc;9033101;married;22;2;13;44.111781;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90361;Central;9036101;one pers;1;0;0;0;59787.60156;10185.63966;9036101;woman;41;domestic;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;10;60.7985;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90381;East Swi;9038101;couple w;2;0;0;0;180505.7969;27825.11969;9038101;woman;31;apprenti;full-tim;inapplicable;Referenc;9038102;single.;0;2;12;50.32032;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90421;Central;9042101;couple w;4;2;0;0;68007.60156;10954.48138;9042101;man;41;apprenti;full-tim;inapplicable;Referenc;9042102;married;19;2;12;50.483136;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90731;Central;9073101;one pers;1;0;0;0;9140.582031;2333.458485;9073101;woman;61;bachelor;part-tim;inapplicable;Referenc;inapplicable;divorced;0;2;13;41.853562;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90921;Central;9092102;other ho;4;1;1;0;73399.91406;15218.86838;9092102;woman;51;elementa;work in;inapplicable;Referenc;9092101;married;26;3;10;54.94028;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;90941;Central;9094101;couple w;2;0;0;0;103844.2031;17900.43667;9094101;woman;50;apprenti;part-tim;17920;Referenc;9094102;married;22;0;12;54.207552;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91111;Central;9111101;couple w;5;3;0;0;92167.79688;13614.72435;9111101;man;46;bachelor;full-tim;inapplicable;Referenc;9111102;married;14;3;13;48.298992;Switzerl;inapplic;inapplic;inapplic;1957;german
2003;91121;East Swi;9112102;couple w;4;2;0;0;93094.20313;12773.28026;9112102;woman;40;bachelor;child. w;inapplicable;Referenc;9112101;married;16;2;13;45.345223;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91241;Central;9124102;couple w;2;0;0;0;29431.16406;5191.752095;9124102;woman;54;compulso;other re;inapplicable;Referenc;9124101;married;30;2;9;58.245963;Portugua;inapplic;inapplic;resident;1982;italian
2003;91451;Central;9145101;one pers;1;0;0;0;64844.60156;12617.30113;9145101;woman;58;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;29.904104;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91461;Central;9146101;couple w;5;3;0;0;54662.92578;9999.465896;9146101;man;44;elementa;full-tim;inapplicable;Referenc;9146102;married;23;3;10;61.68502;Yugoslav;inapplic;inapplic;resident;1983;german
2003;91481;Central;9148102;couple w;6;3;1;0;136981.7969;22972.08851;9148102;woman;43;bachelor;part-tim;inapplicable;Referenc;9148101;married;22;4;13;49.360865;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91681;Central;9168102;couple w;5;1;2;0;91274.17188;14901.69346;9168102;woman;48;bachelor;part-tim;inapplicable;Referenc;9168101;married;23;3;13;50.019319;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91701;Central;9170101;couple w;4;2;0;0;94091.60156;17926.62917;9170101;man;60;PhD;part-tim;inapplicable;Referenc;9170102;married;14;2;21;10.61928;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91711;East Swi;9171102;couple w;5;2;1;0;95957.66406;14688.46782;9171102;woman;49;apprenti;child. w;inapplicable;Referenc;9171101;married;20;3;12;47.867904;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91841;Central;9184102;couple w;2;0;0;0;82022.20313;13295.91232;9184102;woman;66;universi;child. w;14400;Referenc;9184101;married;39;1;18;24.015324;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91871;Central;9187102;couple w;4;2;0;0;76977.60156;12378.94055;9187102;woman;38;apprenti;part-tim;inapplicable;Referenc;9187101;married;18;2;12;55.504992;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;91921;East Swi;9192102;lone par;3;2;0;0;7986.203613;1834.989701;9192102;woman;44;vocation;part-tim;inapplicable;Referenc;inapplicable;separate;10;2;16;35.591992;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;92231;Central;9223102;couple w;4;1;1;0;92868.39844;16249.07377;9223102;woman;43;elementa;child. w;inapplicable;Referenc;9223101;married;22;2;10;57.73162;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;92581;Central;9258101;couple w;4;0;2;0;67904.76563;10248.78185;9258101;man;56;apprenti;full-tim;inapplicable;Referenc;9258102;married;32;4;12;46.96224;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;92651;Central;9265102;couple w;2;0;0;0;62527.19922;11930.9183;9265102;woman;29;vocation;part-tim;inapplicable;Referenc;9265101;single.;10;1;16;35.670808;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;93251;Ticino;9325101;one pers;1;0;0;0;68876;10022.40941;9325101;man;45;universi;full-tim;inapplicable;Referenc;inapplicable;single.;0;1;18;24.791856;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;93431;Ticino;9343101;couple w;4;1;1;0;53684.47656;8970.0335;9343101;woman;46;bachelor;child. w;inapplicable;Referenc;9343102;married;19;2;13;46.676042;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;93511;Ticino;9351101;couple w;2;0;0;0;65715;13225.43984;9351101;man;39;apprenti;full-tim;inapplicable;Referenc;9351102;single.;0;0;12;53.113632;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;93551;Ticino;9355102;couple w;3;0;1;0;48483.5;7093.4616;9355102;woman;49;domestic;child. w;inapplicable;Referenc;9355101;married;10;inapplic;10;64.28468;Switzerl;inapplic;inapplic;inapplic;since bi;inapplic
2003;93571;Ticino;9357102;couple w;2;0;0;0;45540.38672;7636.803264;9357102;woman;54;compulso;part-tim;inapplicable;Referenc;9357101;married;35;1;9;59.637219;Italy;inapplic;inapplic;resident;1968;italian
2003;93691;Ticino;9369102;couple w;2;0;0;0;95274;16893.5936;9369102;woman;35;universi;part-tim;inapplicable;Referenc;9369101;married;10;0;18;24.132042;Switzerl;inapplic;inapplic;inapplic;1978;italian
2003;93871;Ticino;9387101;couple w;4;2;0;0;59316.39844;8797.437077;9387101;woman;34;apprenti;part-tim;inapplicable;Referenc;9387104;married;10;2;12;52.879584;Switzerl;inapplic;inapplic;inapplic;1969;italian
2003;93951;Ticino;9395101;lone par;2;1;0;0;37297.10938;7122.216833;9395101;woman;55;full-tim;full-tim;inapplicable;Referenc;inapplicable;single.;15;1;12;52.798176;Switzerl;inapplic;inapplic;inapplic;since bi;italian
2003;94241;Lake Gen;9424101;couple w;4;2;0;0;63089.70313;10621.73308;9424101;man;41;apprenti;full-tim;inapplicable;Referenc;9424102;married;17;2;12;49.292544;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;94311;Lake Gen;9431102;couple w;2;0;0;0;44221;6841.444992;9431102;woman;79;apprenti;retired;16800;Referenc;9431101;married;58;5;12;55.601664;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;94511;Lake Gen;9451102;couple w;4;0;2;0;82148.64063;16273.83615;9451102;woman;48;domestic;full-tim;inapplicable;Referenc;9451101;married;28;3;10;61.67304;Switzerl;Italy;inapplic;inapplic;since bi;german
2003;95061;Middlela;9506102;couple w;4;2;0;0;99082.60156;17406.00174;9506102;woman;42;vocation;part-tim;inapplicable;Referenc;9506101;married;21;2;16;36.078024;Switzerl;inapplic;inapplic;inapplic;1975;german
2003;95651;Middlela;9565102;couple w;2;0;0;0;132825.4063;20654.36674;9565102;woman;57;domestic;part-tim;inapplicable;Referenc;9565101;married;31;0;10;63.23044;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;95731;Middlela;9573102;couple w;5;3;0;0;95345;13127.69952;9573102;woman;36;apprenti;child. w;inapplicable;Referenc;9573101;married;14;3;12;46.718016;Switzerl;inapplic;inapplic;inapplic;1999;german
2003;95861;Middlela;9586101;one pers;1;0;0;0;51217.60156;9143.325279;9586101;man;47;apprenti;full-tim;inapplicable;Referenc;inapplicable;widower/;0;0;12;46.814688;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96061;Middlela;9606102;couple w;2;0;0;0;73873.20313;12632.5447;9606102;woman;62;domestic;part-tim;12300;Referenc;9606101;married;38;0;10;60.88236;Switzerl;Germany;inapplic;inapplic;1963;german
2003;96071;Middlela;9607102;couple w;2;0;0;0;59442.19922;11357.91848;9607102;woman;61;vocation;part-tim;inapplicable;Referenc;9607101;married;38;3;16;34.193008;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96072;Middlela;9607201;couple w;4;2;0;0;60745.5;9235.731648;9607201;woman;24;apprenti;part-tim;inapplicable;Referenc;9607103;single.;0;3;12;51.653376;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96081;Middlela;9608101;one pers;1;0;0;0;52771.60156;10980.85093;9608101;woman;69;apprenti;retired;61200;Referenc;inapplicable;widower/;0;3;12;55.56096;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96131;Middlela;9613101;one pers;1;0;0;0;54777.60156;8717.670828;9613101;woman;42;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;45.832704;Switzerl;inapplic;inapplic;inapplic;1961;german
2003;96151;Middlela;9615101;one pers;1;0;0;0;23915.67969;5093.897335;9615101;woman;65;full-tim;retired;inapplicable;Referenc;inapplicable;widower/;0;2;12;46.63152;Switzerl;inapplic;inapplic;inapplic;1956;german
2003;96251;Middlela;9625101;one pers;1;0;0;0;32385.71875;5870.156564;9625101;man;71;apprenti;retired;32400;Referenc;inapplicable;widower/;0;2;12;54.782496;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96291;Middlela;9629102;couple w;3;0;1;0;50236.71094;10773.14551;9629102;woman;54;apprenti;child. w;inapplicable;Referenc;9629101;married;34;3;12;50.712096;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96521;Middlela;9652101;couple w;3;0;1;0;86391.20313;15382.8865;9652101;man;45;apprenti;full-tim;inapplicable;Referenc;9652102;divorced;8;5;12;47.130144;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96611;Middlela;9661103;couple w;5;1;2;0;98808.90625;16782.52992;9661103;woman;20;bachelor;in schoo;inapplicable;Referenc;inapplicable;single.;21;0;13;42.558386;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96651;Middlela;9665101;other ho;2;0;0;0;32896.49609;5238.740693;9665101;woman;68;apprenti;retired;19200;Referenc;inapplicable;single.;68;0;12;52.630272;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96721;Middlela;9672101;couple w;4;2;0;0;91323.79688;13963.20063;9672101;woman;42;apprenti;part-tim;inapplicable;Referenc;9672102;married;10;2;12;45.89376;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96831;Middlela;9683101;couple w;3;1;0;0;42611.19141;7228.329212;9683101;woman;60;domestic;work in;inapplicable;Referenc;9683102;married;33;5;10;63.9732;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96921;Middlela;9692102;couple w;2;0;0;0;108498.2031;18334.0089;9692102;woman;67;full-tim;child. w;18580;Referenc;9692101;married;42;3;12;51.149664;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;96961;Middlela;9696101;one pers;1;0;0;0;68380.60156;11618.49205;9696101;woman;49;full-tim;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;46.494144;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97071;Middlela;9707102;couple w;2;0;0;0;92526.20313;15352.1926;9707102;woman;54;apprenti;part-tim;inapplicable;Referenc;9707101;married;34;2;12;47.404896;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97121;Middlela;9712102;couple w;7;5;0;0;38288.97656;5981.762708;9712102;woman;40;apprenti;child. w;inapplicable;Referenc;9712101;married;11;5;12;46.824864;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97211;Middlela;9721102;couple w;2;0;0;0;36350.49609;7005.566381;9721102;man;68;apprenti;retired;19070;Referenc;9721101;married;43;3;12;47.374368;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97231;Middlela;9723101;one pers;1;0;0;0;42947.60156;8081.001242;9723101;woman;55;full-tim;part-tim;inapplicable;Referenc;inapplicable;divorced;0;1;12;46.768896;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97351;Middlela;9735101;one pers;1;0;0;0;35483.19922;7393.119708;9735101;man;59;universi;part-tim;25800;Referenc;inapplicable;divorced;0;1;18;24.208266;Switzerl;inapplic;inapplic;inapplic;1982;german
2003;97361;Middlela;9736101;couple w;4;2;0;0;61285.60156;11354.62562;9736101;man;35;apprenti;full-tim;inapplicable;Referenc;9736102;married;12;2;12;49.211136;Switzerl;Italy;inapplic;inapplic;since bi;german
2003;97451;Middlela;9745104;other ho;3;0;0;0;98385.60156;18844.4533;9745104;woman;30;apprenti;full-tim;inapplicable;Referenc;inapplicable;divorced;0;inapplic;12;55.016544;Switzerl;inapplic;inapplic;inapplic;inapplic;inapplic
